AD Delta-P SP (psi),AD ROP SP (ft/hr),AD Torque SP (kft·lbf),AD WOB SP (klb),Accum Trip In (bbl),Accum Trip Out (bbl),Annular Velocity (ft/min),BHA Length (ft),Bit MSE (psi),Bit Position (ft),Bit RPM (RPM),Bit Size (in),Bit Time (hr),Bit Weight (klb),Block Height (ft),Bttm Pipe Temp (°F),Casing Pressure (psi),Circulating Hrs (hr),Co. Man G/L (bbl),Cont Az (deg),Cont Inc (deg),DateTime,Depth of Cut (ft),Depth(ft),Diff Press (psi),East West Horizontal (ft),Flow Deviation (%),Flow In Rate (galUS/min),Flow Out Percent (%),G/L Rate - 1 Min (bbl/min),G/L Rate - 5 Min (bbl/min),Gain Loss (bbl),Gain Loss - Spare (bbl),Gamma Depth (ft),Gamma Ray (offset) (API),Hole Depth (ft),Hook Load (klb),Lst Jnt Time (s),ML Mud Temp IN (°F),ML Mud Temp OUT (°F),MSE Downhole (psi),MSE Total (psi),Mud Motor RPM (RPM),Mud Motor Torque (ft·lbf),Mud Temp In (°F),Mud Temp Out (°F),Mud Volume (bbl),Mud Weight In (lb/galUS),North South Horizontal (ft),Pipe Length (ft),Pump Pressure (psi),Pump SPM - Total (SPM),Pump SPM 1 (SPM),Pump SPM 2 (SPM),Pump SPM 3 (SPM),ROP - Average (ft/hr),ROP - Cut Unit (ft/hr),ROP - Fast (ft/hr),Rotary RPM (RPM),Rotary Torque (A),Run Jnt Time (s),Strks - Acc Fill (strokes),Strks - Fill (strokes),Strks - Pump 1 (strokes),Strks - Pump 2 (strokes),Strks - Pump 3 (strokes),Strks - Total (strokes),Suction 1 Pit 9 (bbl),Suction 2 Pit 10 (bbl),Suction 3 Pit 11 (bbl),Surface MSE wMotor (psi),Svy Azimuth (deg),Svy Depth (ft),Svy Inclination (deg),Time On Bottom (hr),Time On Job (hr),Time On Slip (s),Top Drive RPM (RPM),Top Drive Torque (kft·lbf),Total Gas (ML) (lagged) (1%=100 Units),Total Rotations on DP (),Total Trip Volume (bbl),Trip Tank 1 (bbl),Trip Tank 2 (bbl),Trip Tank GL (bbl),WC Bit Weight (klb),WC Torque (ft·lbf),Washout Factor (),Water Pit (bbl)
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,72368.91,10489.0,174.5,9.0,129.8,50.91,44.3,232.0,0.0,254.1,37.0,91.7,90.4,2023-11-22 22:14:17,0.06,10488.0,339.84,2149.6,100.0,672.0,100.0,0.57,0.35,1.0,3.0,10416.25,184.0,10489.0,197.94,2.0,90.0,115.0,75815.55,168652.2,174.6,3349.0,92.0,39.0,771.0,8.65,1038.6,9464.2,3941.44,175.0,87.0,88.0,0.0,60.0,60.0,60.0,34.9,38314.0,3137.0,53477.0,38.0,43259.0,4062.0,34785.0,83287.0,87.0,88.0,85.0,615930.25,90.7,-999.25,89.5,129.8,402.8,87.0,34.9,28.3,-999.25,4529.81,6.0,3.0,3.0,-28.0,-139.1,28.0,1.2,383.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,88951.71,10489.99,177.6,9.0,129.8,50.85,43.3,232.0,0.0,254.1,36.0,91.7,90.6,2023-11-22 22:15:17,0.05,10489.0,369.28,2149.6,100.0,672.0,100.0,-0.35,0.41,0.0,2.0,10417.12,179.0,10489.99,197.88,2.0,90.0,115.0,82873.55,183633.94,174.6,3370.0,92.0,39.0,770.0,8.65,1038.6,9464.2,3817.69,175.0,87.0,88.0,0.0,54.0,54.0,55.0,35.5,38462.0,3204.0,53477.0,38.0,43358.0,4162.0,34785.0,83490.0,88.0,88.0,84.0,692689.56,90.7,-999.25,89.5,129.8,402.9,87.0,35.5,28.1,-999.25,4610.56,6.0,3.0,3.0,-28.0,-140.7,28.0,1.18,382.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,76977.74,10490.99,175.3,9.0,129.8,50.82,42.3,232.0,0.0,254.1,36.0,91.7,90.6,2023-11-22 22:16:24,0.06,10490.0,341.47,2149.6,100.0,672.0,100.0,0.08,0.08,0.0,2.0,10418.31,158.0,10490.99,197.75,2.0,90.0,115.0,72677.19,165749.0,174.6,3220.0,92.0,40.0,770.0,8.65,1038.6,9464.2,3795.19,175.0,87.0,88.0,0.0,57.0,57.0,58.0,35.1,37870.0,3267.0,53477.0,38.0,43447.0,4254.0,34785.0,83668.0,88.0,88.0,85.0,645749.56,90.7,-999.25,89.5,129.8,402.9,87.0,35.1,28.0,-999.25,4552.45,6.0,3.0,3.0,-28.0,-139.79,28.0,1.18,382.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,75079.75,10492.0,171.6,9.0,129.9,50.51,41.3,232.0,0.0,254.2,37.0,91.7,90.6,2023-11-22 22:17:27,0.06,10491.0,332.34,2149.6,100.0,672.0,100.0,0.51,0.17,1.0,3.0,10418.97,189.0,10492.0,198.06,2.0,90.0,115.0,77260.62,166257.38,174.6,3495.0,92.0,42.0,771.0,8.65,1038.6,9464.2,3715.19,176.0,87.0,89.0,0.0,56.0,57.0,60.0,34.3,38018.0,3331.0,53477.0,38.0,43540.0,4348.0,34785.0,83855.0,87.0,88.0,85.0,652170.88,90.7,-999.25,89.5,129.9,402.9,87.0,34.3,28.2,-999.25,4457.66,6.0,3.0,3.0,-28.0,-139.77,28.0,1.19,381.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,82122.18,10492.99,173.8,9.0,129.9,50.83,40.3,232.0,0.0,254.2,37.0,91.7,90.6,2023-11-22 22:18:31,0.05,10492.0,364.82,2149.6,100.0,672.0,100.0,0.59,0.27,1.0,3.0,10420.22,174.0,10492.99,197.61,2.0,90.0,115.0,84996.26,187189.47,174.6,3407.0,92.0,44.0,771.0,8.65,1038.6,9464.2,3772.69,175.0,87.0,88.0,0.0,57.0,57.0,56.0,34.8,38314.0,3394.0,53477.0,38.0,43631.0,4440.0,34785.0,84041.0,88.0,88.0,85.0,651084.94,90.7,-999.25,89.5,129.9,402.9,87.0,34.8,28.3,-999.25,4513.77,6.0,3.0,3.0,-28.0,-140.38,28.0,1.18,381.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,75101.59,10493.99,178.1,9.0,129.9,50.5,39.3,232.0,0.0,254.2,37.0,91.7,90.6,2023-11-22 22:19:34,0.05,10493.0,322.41,2149.6,100.0,672.0,100.0,0.3,0.01,1.0,3.0,10421.14,194.0,10493.99,198.07,2.0,90.0,115.0,75149.98,172802.92,174.6,3178.0,92.0,47.0,771.0,8.65,1038.6,9464.2,3642.69,175.0,87.0,88.0,0.0,56.0,56.0,57.0,35.6,37648.0,3459.0,53477.0,38.0,43725.0,4536.0,34785.0,84229.0,88.0,88.0,84.0,654241.75,90.7,-999.25,89.5,129.9,402.9,87.0,35.6,27.4,-999.25,4625.56,6.0,3.0,3.0,-28.0,-140.13,27.0,1.21,380.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,74109.09,10495.0,175.0,9.0,129.9,50.99,38.3,232.0,0.0,254.2,37.0,91.7,90.6,2023-11-22 22:20:39,0.05,10494.0,328.05,2149.6,100.0,672.0,100.0,0.22,0.12,1.0,3.0,10422.36,194.0,10495.0,197.37,2.0,90.0,114.0,74827.88,177260.17,174.6,3011.0,92.0,47.0,771.0,8.65,1038.6,9464.2,3740.19,175.0,87.0,88.0,0.0,56.0,57.0,55.0,35.0,38018.0,3523.0,53477.0,38.0,43820.0,4632.0,34785.0,84422.0,88.0,88.0,84.0,645848.38,90.7,-999.25,89.5,129.9,402.9,87.0,35.0,27.9,-999.25,4546.6,6.0,3.0,3.0,-28.0,-139.48,28.0,1.21,380.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,80348.34,10495.99,170.8,9.0,129.9,50.43,37.3,232.0,0.0,254.2,36.0,91.7,90.4,2023-11-22 22:21:43,0.06,10495.0,350.3,2149.6,100.0,672.0,100.0,-0.29,-0.01,0.0,2.0,10423.26,184.0,10495.99,198.13,2.0,90.0,114.0,68953.71,169143.23,174.6,2875.0,92.0,46.0,770.0,8.65,1038.6,9464.2,3865.19,175.0,87.0,88.0,0.0,56.0,56.0,57.0,34.2,38702.0,3587.0,53477.0,38.0,43912.0,4726.0,34785.0,84608.0,87.0,88.0,84.0,665992.0,90.7,-999.25,89.5,129.9,403.0,87.0,34.2,28.4,-999.25,4437.93,6.0,3.0,3.0,-28.0,-140.24,28.0,1.19,379.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,71247.16,10497.0,172.7,9.0,129.9,50.64,36.3,232.0,0.0,254.2,36.0,91.7,90.4,2023-11-22 22:22:47,0.05,10496.0,335.84,2149.6,100.0,674.0,100.0,-0.91,-0.22,0.0,2.0,10424.13,194.0,10497.0,197.81,2.0,90.0,114.0,76973.59,173108.55,174.6,3261.0,92.0,45.0,770.0,8.65,1038.6,9464.2,3810.19,176.0,87.0,89.0,0.0,61.0,60.0,55.0,34.5,37796.0,3647.0,53477.0,38.0,43999.0,4815.0,34785.0,84784.0,88.0,88.0,84.0,612430.56,90.7,-999.25,89.5,129.9,403.0,87.0,34.5,28.2,-999.25,4489.39,6.0,3.0,3.0,-28.0,-139.84,28.0,1.23,379.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,77488.35,10498.0,171.8,9.0,130.0,50.68,35.3,232.0,0.0,254.3,36.0,92.1,90.4,2023-11-22 22:23:47,0.05,10497.0,318.39,2149.6,100.0,672.0,100.0,0.26,-0.17,0.0,3.0,10425.16,194.0,10498.0,197.58,2.0,90.0,114.0,86834.07,193755.39,174.6,3297.0,92.0,44.0,771.0,8.65,1038.6,9464.2,3837.69,175.0,87.0,88.0,0.0,53.0,53.0,52.0,34.4,37943.0,3716.0,53477.0,38.0,44099.0,4916.0,34785.0,84982.0,88.0,88.0,84.0,695796.0,90.7,-999.25,89.5,130.0,403.0,87.0,34.4,27.9,-999.25,4465.05,6.0,3.0,3.0,-28.0,-139.31,28.0,1.23,378.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,70445.48,10499.0,171.7,9.0,130.0,50.51,34.3,232.0,0.0,254.3,37.0,92.1,90.4,2023-11-22 22:24:56,0.05,10498.0,298.87,2149.6,100.0,672.0,100.0,0.36,0.07,1.0,4.0,10425.91,179.0,10499.0,197.38,2.0,90.0,114.0,74696.88,172227.31,174.6,3163.0,92.0,43.0,772.0,8.65,1038.6,9464.2,3793.94,175.0,87.0,88.0,0.0,55.0,55.0,57.0,34.3,37574.0,3782.0,53477.0,38.0,44195.0,5013.0,34785.0,85175.0,88.0,88.0,85.0,681764.0,90.7,-999.25,89.5,130.0,403.0,87.0,34.3,28.3,-999.25,4462.74,6.0,3.0,3.0,-28.0,-139.31,28.0,1.18,378.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,74182.22,10500.0,173.2,9.0,130.0,50.53,33.3,232.0,0.0,254.3,37.0,92.1,90.4,2023-11-22 22:26:02,0.05,10499.0,310.25,2149.6,100.0,672.0,100.0,-0.35,0.16,2.0,4.0,10427.21,199.0,10500.0,197.53,2.0,90.0,114.0,69812.8,169756.91,174.6,2922.0,92.0,43.0,772.0,8.65,1038.6,9464.2,3865.19,175.0,87.0,88.0,0.0,53.0,53.0,56.0,34.6,37833.0,3849.0,53477.0,38.0,44292.0,5112.0,34785.0,85374.0,88.0,88.0,85.0,690258.88,90.7,-999.25,89.5,130.0,403.0,87.0,34.6,28.2,-999.25,4503.0,6.0,3.0,3.0,-28.0,-138.79,28.0,1.22,377.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.9,1073.1,70610.2,10500.99,174.2,9.0,130.0,51.04,32.3,232.0,0.0,254.3,37.0,92.1,90.4,2023-11-22 22:27:09,0.06,10500.0,309.49,2149.6,100.0,672.0,100.0,-0.79,-0.04,1.0,3.0,10428.38,199.0,10500.99,197.16,2.0,90.0,114.0,75936.15,170121.34,175.3,3267.0,92.0,42.0,771.0,8.65,1038.6,9464.2,3845.19,175.0,87.0,88.0,0.0,56.0,56.0,58.0,34.8,37870.0,3913.0,53477.0,38.0,44385.0,5206.0,34785.0,85561.0,87.0,88.0,85.0,658625.81,90.7,-999.25,89.5,130.0,403.0,87.0,34.8,28.2,-999.25,4530.54,6.0,3.0,3.0,-28.0,-139.64,28.0,1.19,377.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,75229.21,10501.99,175.1,9.0,130.0,50.11,31.3,232.0,0.0,254.3,36.0,92.1,90.6,2023-11-22 22:28:13,0.06,10501.0,322.04,2149.6,100.0,672.0,100.0,-1.58,-0.16,0.0,2.0,10429.23,194.0,10501.99,197.72,2.0,90.0,114.0,68268.11,161889.42,174.6,2969.0,92.0,42.0,770.0,8.65,1038.6,9464.2,3772.69,175.0,87.0,88.0,0.0,55.0,55.0,57.0,35.0,37796.0,3978.0,53477.0,38.0,44479.0,5302.0,34785.0,85747.0,87.0,88.0,85.0,669151.06,90.7,-999.25,89.5,130.0,403.1,87.0,35.0,28.0,-999.25,4554.56,6.0,3.0,3.0,-28.0,-140.58,28.0,1.2,377.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,78849.26,10503.0,175.2,9.0,130.0,50.71,30.3,232.0,0.0,254.4,36.0,92.1,90.6,2023-11-22 22:29:18,0.06,10502.0,366.42,2149.6,100.0,672.0,100.0,-0.02,-0.1,0.0,2.0,10430.13,199.0,10503.0,197.08,2.0,90.0,114.0,72410.77,165486.91,174.6,3169.0,92.0,41.0,770.0,8.65,1038.6,9464.2,3782.69,175.0,87.0,88.0,0.0,60.0,60.0,58.0,35.0,37870.0,4039.0,53477.0,38.0,44569.0,5393.0,34785.0,85929.0,88.0,88.0,84.0,611595.13,90.7,-999.25,89.5,130.0,403.1,87.0,35.0,27.8,-999.25,4556.24,6.0,3.0,3.0,-28.0,-139.1,28.0,1.17,376.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,68304.98,10503.99,177.2,9.0,130.1,51.18,29.3,232.0,0.0,254.4,37.0,92.4,90.6,2023-11-22 22:30:19,0.06,10503.0,306.66,2149.6,100.0,672.0,100.0,1.16,0.11,1.0,3.0,10431.21,199.0,10503.99,197.08,2.0,90.0,114.0,66144.13,157431.53,174.6,2968.0,92.0,41.0,771.0,8.65,1038.6,9464.2,3705.19,175.0,87.0,88.0,0.0,57.0,57.0,60.0,35.4,37648.0,4101.0,53477.0,38.0,44659.0,5484.0,34785.0,86110.0,88.0,88.0,84.0,641760.88,90.7,-999.25,89.5,130.1,403.1,87.0,35.4,28.1,-999.25,4610.22,6.0,3.0,3.0,-28.0,-139.06,28.0,1.17,376.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,66489.27,10504.99,179.2,9.0,130.1,51.21,28.3,232.0,0.0,254.4,37.0,92.4,90.6,2023-11-22 22:31:21,0.06,10504.0,301.78,2149.6,100.0,674.0,100.0,-0.13,0.12,1.0,3.0,10432.01,204.0,10504.99,196.9,2.0,90.0,114.0,70598.95,157384.14,174.6,3306.0,92.0,41.0,771.0,8.65,1038.6,9464.2,3733.94,176.0,87.0,89.0,0.0,58.0,57.0,61.0,35.8,37354.0,4161.0,53477.0,38.0,44745.0,5573.0,34785.0,86288.0,88.0,88.0,84.0,621276.56,90.7,-999.25,89.5,130.1,403.1,87.0,35.8,27.5,-999.25,4660.83,6.0,3.0,3.0,-28.0,-138.73,28.0,1.19,375.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,84462.38,10506.0,174.9,9.0,130.1,50.64,27.3,232.0,0.0,254.4,37.0,92.4,90.6,2023-11-22 22:32:22,0.05,10505.0,356.94,2149.6,100.0,672.0,100.0,0.8,0.23,1.0,3.0,10432.48,220.0,10506.0,197.29,2.0,90.0,114.0,78395.54,178239.73,174.6,3189.0,92.0,41.0,771.0,8.65,1038.6,9464.2,3695.19,175.0,87.0,88.0,0.0,55.0,55.0,54.0,35.0,37205.0,4229.0,53477.0,38.0,44842.0,5672.0,34785.0,86481.0,88.0,88.0,85.0,673848.81,90.7,-999.25,89.5,130.1,403.1,87.0,35.0,27.8,-999.25,4550.83,6.0,3.0,3.0,-28.0,-139.24,28.0,1.17,375.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,67017.83,10507.0,177.7,9.0,130.1,50.67,26.3,232.0,0.0,254.4,36.0,92.4,90.6,2023-11-22 22:33:29,0.06,10506.0,339.72,2149.6,100.0,672.0,100.0,-0.56,-0.23,0.0,2.0,10434.29,210.0,10507.0,197.08,2.0,90.0,114.0,69677.69,150992.16,174.6,3524.0,92.0,40.0,770.0,8.65,1038.6,9464.2,3821.44,175.0,87.0,88.0,0.0,65.0,65.0,67.0,35.5,37205.0,4283.0,53477.0,38.0,44922.0,5752.0,34785.0,86644.0,88.0,88.0,84.0,557380.0,90.7,-999.25,89.5,130.1,403.2,87.0,35.5,27.6,-999.25,4625.02,6.0,3.0,3.0,-28.0,-138.85,28.0,1.19,375.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,70861.98,10507.99,178.0,9.0,130.1,50.56,25.3,232.0,0.0,254.4,37.0,92.4,90.3,2023-11-22 22:34:23,0.05,10507.0,306.31,2149.6,100.0,672.0,100.0,0.84,0.09,1.0,3.0,10434.75,179.0,10507.99,197.05,2.0,90.0,114.0,84332.59,193449.72,174.6,3123.0,92.0,40.0,771.0,8.65,1038.6,9464.2,3758.94,175.0,87.0,88.0,0.0,56.0,56.0,48.0,35.6,38092.0,4347.0,53477.0,38.0,45015.0,5847.0,34785.0,86832.0,88.0,88.0,84.0,654913.44,90.7,-999.25,89.5,130.1,403.2,87.0,35.6,27.7,-999.25,4633.83,6.0,3.0,3.0,-28.0,-139.6,28.0,1.19,374.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,75097.35,10509.0,176.1,9.0,130.1,50.78,24.3,232.0,0.0,254.5,36.0,92.4,90.3,2023-11-22 22:35:27,0.06,10508.0,322.2,2149.6,100.0,672.0,100.0,-0.89,-0.0,0.0,2.0,10435.96,169.0,10509.0,196.57,2.0,90.0,114.0,72213.77,164890.73,174.6,3210.0,92.0,40.0,770.0,8.65,1038.6,9464.2,3786.44,175.0,87.0,88.0,0.0,55.0,55.0,57.0,35.2,37796.0,4413.0,53477.0,38.0,45111.0,5944.0,34785.0,87025.0,88.0,88.0,84.0,655926.44,90.7,-999.25,89.5,130.1,403.2,87.0,35.2,27.5,-999.25,4584.97,6.0,3.0,3.0,-28.0,-139.0,27.0,1.21,374.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,77555.16,10509.98,171.8,9.0,130.2,50.55,23.3,232.0,0.0,254.5,37.0,93.1,90.3,2023-11-22 22:36:33,0.05,10509.0,328.72,2149.6,100.0,672.0,100.0,0.33,0.21,1.0,3.0,10436.81,169.0,10509.98,196.81,2.0,90.0,114.0,69765.57,166277.47,174.6,2918.0,92.0,40.0,771.0,8.65,1038.6,9464.2,3763.63,175.0,87.0,88.0,0.0,55.0,55.0,57.0,34.4,37648.0,4478.0,53477.0,38.0,45206.0,6041.0,34785.0,87217.0,87.0,88.0,85.0,668988.06,90.7,-999.25,89.5,130.2,403.2,87.0,34.4,27.7,-999.25,4473.11,6.0,3.0,3.0,-28.0,-139.08,28.0,1.2,373.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,72149.22,10510.99,173.3,9.0,130.2,50.95,22.3,232.0,0.0,254.5,35.0,93.1,90.3,2023-11-22 22:37:38,0.06,10510.0,321.21,2149.6,100.0,672.0,100.0,-1.2,0.01,0.0,2.0,10438.24,174.0,10510.99,196.2,2.0,90.0,114.0,74203.5,166811.95,174.6,3202.0,92.0,39.0,770.0,8.65,1038.6,9464.2,3817.69,175.0,87.0,88.0,0.0,57.0,57.0,59.0,34.7,37279.0,4541.0,53477.0,38.0,45297.0,6134.0,34785.0,87398.0,88.0,88.0,84.0,638390.38,90.7,-999.25,89.5,130.2,403.2,87.0,34.7,27.8,-999.25,4511.68,6.0,3.0,3.0,-28.0,-138.27,28.0,1.21,373.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,75216.88,10511.99,174.9,9.0,130.2,50.5,21.3,232.0,0.0,254.5,35.0,93.1,90.3,2023-11-22 22:38:41,0.05,10511.0,323.61,2149.6,100.0,672.0,100.0,0.09,-0.21,0.0,2.0,10438.67,179.0,10511.99,196.46,2.0,90.0,114.0,81691.69,178080.59,174.6,3372.0,92.0,39.0,770.0,8.65,1038.6,9464.2,3711.44,175.0,87.0,88.0,0.0,55.0,55.0,54.0,35.0,37131.0,4606.0,53477.0,38.0,45392.0,6230.0,34785.0,87592.0,88.0,88.0,84.0,654108.5,90.7,-999.25,89.5,130.2,403.2,87.0,35.0,27.5,-999.25,4554.91,6.0,3.0,3.0,-28.0,-138.53,27.0,1.21,372.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,74761.28,10512.98,172.7,9.0,130.2,51.18,20.3,232.0,0.0,254.5,36.0,93.1,90.3,2023-11-22 22:39:46,0.06,10512.0,336.28,2149.6,100.0,672.0,100.0,0.8,-0.02,0.0,2.0,10439.91,189.0,10512.98,196.2,2.0,90.0,114.0,57086.79,137214.52,174.6,2915.0,92.0,39.0,770.0,8.65,1038.6,9464.2,3751.44,175.0,87.0,88.0,0.0,58.0,58.0,68.0,34.5,37722.0,4668.0,53477.0,38.0,45482.0,6321.0,34785.0,87773.0,87.0,88.0,85.0,639309.44,90.7,-999.25,89.5,130.2,403.3,87.0,34.5,28.1,-999.25,4498.17,6.0,3.0,3.0,-28.0,-138.6,28.0,1.2,372.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.7,1073.1,70155.47,10513.99,176.7,9.0,130.2,50.58,19.3,232.0,0.0,254.6,35.0,93.1,90.6,2023-11-22 22:40:48,0.05,10513.0,293.66,2149.6,100.0,675.0,100.0,-1.21,-0.25,-1.0,1.0,10440.8,199.0,10513.99,196.5,2.0,90.0,114.0,76554.66,171820.94,175.4,3245.0,92.0,39.0,769.0,8.65,1038.6,9464.2,3761.44,175.0,87.0,88.0,0.0,54.0,54.0,55.0,35.3,37500.0,4735.0,53477.0,38.0,45578.0,6419.0,34785.0,87965.0,87.0,85.0,82.0,677657.38,90.7,-999.25,89.5,130.2,403.3,87.0,35.3,27.7,-999.25,4603.54,6.0,3.0,3.0,-28.0,-139.48,28.0,1.23,372.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,68520.77,10514.99,174.8,9.0,130.3,50.65,18.3,232.0,0.0,254.6,35.0,93.1,90.6,2023-11-22 22:41:55,0.05,10514.0,329.97,2149.6,100.0,672.0,100.0,0.57,0.04,-1.0,1.0,10442.19,153.0,10514.99,196.58,2.0,90.0,114.0,71560.48,174754.03,174.6,2908.0,92.0,39.0,769.0,8.65,1038.6,9464.2,3756.44,175.0,87.0,88.0,0.0,62.0,62.0,52.0,35.0,37796.0,4793.0,53477.0,38.0,45662.0,6505.0,34785.0,88132.0,86.0,84.0,81.0,595981.88,90.7,-999.25,89.5,130.3,403.3,87.0,35.0,28.0,-999.25,4554.09,6.0,3.0,3.0,-28.0,-138.26,28.0,1.2,371.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,70428.84,10516.0,173.9,9.0,130.3,50.51,17.3,232.0,0.0,254.6,35.0,93.1,90.6,2023-11-22 22:42:53,0.06,10515.0,318.73,2149.6,100.0,672.0,100.0,-0.26,-0.13,-1.0,1.0,10442.97,169.0,10516.0,196.57,2.0,90.0,114.0,78623.15,174115.8,174.6,3299.0,92.0,39.0,769.0,8.65,1038.6,9464.2,3683.94,175.0,87.0,88.0,0.0,57.0,62.0,56.0,34.8,37427.0,4856.0,53477.0,38.0,45752.0,6596.0,34785.0,88318.0,86.0,84.0,80.0,632949.25,90.7,-999.25,89.5,130.3,403.3,87.0,34.8,28.0,-999.25,4530.92,6.0,3.0,3.0,-28.0,-139.17,28.0,1.2,371.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,65704.25,10517.0,174.0,9.0,130.3,51.36,16.3,232.0,0.0,254.6,36.0,93.1,90.6,2023-11-22 22:43:56,0.06,10516.0,317.18,2149.6,100.0,672.0,100.0,0.75,0.09,0.0,2.0,10444.09,169.0,10517.0,196.02,2.0,90.0,114.0,67132.5,154584.36,174.6,3226.0,92.0,39.0,770.0,8.65,1038.6,9464.2,3805.19,175.0,87.0,88.0,0.0,62.0,62.0,64.0,34.8,38314.0,4914.0,53477.0,38.0,45838.0,6683.0,34785.0,88487.0,86.0,84.0,81.0,596849.0,90.7,-999.25,89.5,130.3,403.3,87.0,34.8,28.1,-999.25,4532.87,6.0,3.0,3.0,-28.0,-138.07,28.0,1.22,370.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,66233.53,10517.98,174.3,9.0,130.3,50.3,15.3,232.0,0.0,254.6,35.0,93.1,90.6,2023-11-22 22:44:54,0.05,10517.0,294.79,2149.6,100.0,672.0,100.0,-0.83,-0.11,-1.0,1.0,10445.0,158.0,10517.98,196.5,2.0,89.0,114.0,81592.66,180928.0,174.6,3311.0,91.0,39.0,769.0,8.65,1038.6,9464.2,3852.69,175.0,87.0,88.0,0.0,58.0,58.0,54.0,34.9,37500.0,4976.0,53477.0,38.0,45928.0,6774.0,34785.0,88669.0,85.0,84.0,80.0,634814.0,90.7,-999.25,89.5,130.3,403.3,87.0,34.9,27.6,-999.25,4543.54,6.0,3.0,3.0,-28.0,-138.7,28.0,1.22,370.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,76966.75,10518.99,175.0,9.0,130.3,50.54,14.3,232.0,0.0,254.6,36.0,93.1,90.6,2023-11-22 22:45:56,0.05,10518.0,354.84,2149.6,100.0,672.0,100.0,0.9,0.31,0.0,2.0,10446.39,169.0,10518.99,196.4,2.0,89.0,114.0,78377.4,174507.02,174.6,3270.0,91.0,39.0,770.0,8.65,1038.6,9464.2,3841.44,175.0,87.0,88.0,0.0,59.0,59.0,57.0,35.0,37574.0,5037.0,53477.0,38.0,46016.0,6864.0,34785.0,88850.0,86.0,84.0,80.0,611627.38,90.7,-999.25,89.5,130.3,403.4,87.0,35.0,27.5,-999.25,4561.57,6.0,3.0,3.0,-28.0,-138.87,28.0,1.18,370.0
604.16,95.0,30.0,50.0,550.0,3914.0,59.6,1073.1,67557.97,10520.0,174.8,9.0,130.3,50.58,13.3,232.0,0.0,254.7,35.0,93.1,90.6,2023-11-22 22:46:57,0.06,10519.0,325.34,2149.6,100.0,672.0,100.0,-1.24,0.02,-1.0,1.0,10447.28,174.0,10520.0,196.38,2.0,89.0,114.0,69157.16,159248.14,174.6,3122.0,91.0,39.0,769.0,8.65,1038.6,9464.2,3766.44,175.0,87.0,88.0,0.0,62.0,59.0,60.0,35.0,37944.0,5096.0,53477.0,38.0,46101.0,6951.0,34785.0,89020.0,85.0,84.0,80.0,592505.0,90.7,-999.25,89.5,130.3,403.4,87.0,35.0,27.9,-999.25,4557.08,6.0,3.0,3.0,-28.0,-138.77,28.0,1.19,369.0
